[2J[;HPSoC 6 MCU With RSSI Client 
[INFO] : BLE stack started 
[INFO] RSSI values: -61 -51 -61 
[INFO] RSSI values: -60 -51 -61 
[INFO] RSSI values: -61 -51 -61 
[INFO] RSSI values: -61 -50 -61 
[INFO] RSSI values: -61 -51 -60 
[INFO] RSSI values: -61 -51 -61 
[INFO] RSSI values: -61 -51 -61 
[INFO] RSSI values: -61 -51 -61 
[INFO] RSSI values: -61 -51 -61 
[INFO] RSSI values: -61 -51 -62 
[INFO] RSSI values: -60 -51 -62 
[INFO] RSSI values: -61 -51 -61 
[INFO] RSSI values: -60 -51 -61 
[INFO] RSSI sampling ended
[2J[;HPSoC 6 MCU With RSSI Client 
[INFO] : BLE stack started 
[INFO] : BLE Event 0x3002
[INFO] : BLE Event 0x2004
[INFO] : BLE Event 0x3006
[INFO] : BLE Event 0x3006
[INFO] : BLE Event 0x400B
Button has been pressed 
[INFO] RSSI sampling started
[INFO] RSSI values: -57 -61 -58 
[INFO] RSSI values: -65 -51 -61 
[INFO] RSSI values: -65 -51 -60 
[INFO] RSSI values: -66 -51 -60 
[INFO] RSSI values: -66 -51 -60 
[INFO] RSSI values: -65 -51 -60 
[INFO] RSSI values: -65 -51 -60 
[INFO] RSSI values: -66 -51 -60 
[INFO] RSSI values: -65 -51 -60 
[INFO] RSSI values: -66 -51 -60 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -68 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -67 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -60 
[INFO] RSSI values: -66 -51 -60 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -65 -51 -61 
[INFO] RSSI values: -65 -51 -61 
[INFO] RSSI values: -65 -51 -60 
[INFO] RSSI values: -65 -51 -60 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -65 -51 -61 
[INFO] RSSI values: -65 -51 -61 
[INFO] RSSI values: -65 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -65 -51 -61 
[INFO] RSSI values: -65 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -60 
[INFO] RSSI values: -66 -51 -60 
[INFO] RSSI values: -65 -51 -60 
[INFO] RSSI values: -65 -51 -61 
[INFO] RSSI values: -66 -51 -60 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -60 
[INFO] RSSI values: -66 -50 -60 
