[2J[;HPSoC 6 MCU With RSSI Client 
[INFO] : BLE stack started 
[INFO] : BLE Event 0x3002
[INFO] : BLE Event 0x2004
[INFO] : BLE Event 0x3006
[INFO] : BLE Event 0x3006
[INFO] : BLE Event 0x400B
Button has been pressed 
[INFO] RSSI sampling started
[INFO] RSSI values: -70 -49 -62 
[INFO] RSSI values: -62 -46 -59 
[INFO] RSSI values: -62 -46 -59 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -59 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -61 -46 -58 
[INFO] RSSI values: -61 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -59 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -63 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -59 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -59 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -57 
[INFO] RSSI values: -62 -46 -57 
[INFO] RSSI values: -62 -46 -59 
[INFO] RSSI values: -61 -46 -59 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -59 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -59 
[INFO] RSSI values: -61 -46 -59 
[INFO] RSSI values: -61 -46 -58 
[INFO] RSSI values: -61 -46 -59 
[INFO] RSSI values: -61 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -59 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -63 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -63 -46 -58 
[INFO] RSSI values: -63 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
[INFO] RSSI values: -62 -46 -58 
